,worker_name,machine,start_time,end_time,machine_cpu_iowait,machine_cpu_kernel,machine_cpu_usr,machine_gpu,machine_load_1,machine_net_receive,machine_num_worker,machine_cpu
29441,11145735536aed0c1f64aa5d350ad6f1b51a111939690d6b223da7390d09,3b127c8abb4f26e57b34af81,2156306,2156761,,,,,,,,
29445,4c9d4157d71048f6ba600f114d54a4ced976abf761d089cf7b3b58ab7697,3b127c8abb4f26e57b34af81,2152400,2152936,,,,,,,,
29562,5c8a4a75f61a3ea1926c656ebd319b071a78c674983f7d6a3acd8a950b5d,3b127c8abb4f26e57b34af81,2132898,2133084,,,,,,,,
29563,1534175ebdaa0c4949800063d208be344538f5f84084150d2c23db392f4a,3b127c8abb4f26e57b34af81,2148494,2149373,,,,,,,,
29846,ac60b7bf5712e463000107d319529ce48ab5f80ed6e0733faa8d86a7092a,3b127c8abb4f26e57b34af81,2123298,2139697,,,,,,,,
29847,93e2f237f73e08ebd46984d0852e157341fa9e3857f6b37bcb8c5b67e9f5,3b127c8abb4f26e57b34af81,2134863,2135147,,,,,,,,
29977,e725342e98a876959256db2bed2f05bb1440d40dcaa53a9021511c9476d7,3b127c8abb4f26e57b34af81,2133099,2133222,,,,,,,,
29978,874a1af72954da6dc60f8406b163a177b693e31a9cfccfab7365f2457746,3b127c8abb4f26e57b34af81,2156447,2156470,,,,,,,,
30029,609386252a73bbba257f26da99c8a0dca3038361ef72858efcef76624eae,3b127c8abb4f26e57b34af81,2155965,2156159,,,,,,,,
30167,5bb936a6e28856f312b9afb204dc467f5f502bdc3d0a383bd4f6ca67d8dc,3b127c8abb4f26e57b34af81,2127769,2135131,,,,,,,,
30168,0db3675208f40d9e27244de09daa5cc8e51ef4a4e43a154240f149b33400,3b127c8abb4f26e57b34af81,2141206,2141231,,,,,,,,
30169,1c993b0d01378442b1e56d516bf3ba01495e79096a85abbe58c72bd3241d,3b127c8abb4f26e57b34af81,2141254,2141593,,,,,,,,
30170,688cfb6b6e44e4f245409f934a13a05d9f27eac204025192bd63f6997515,3b127c8abb4f26e57b34af81,2144863,2145270,,,,,,,,
30171,9130ead508d6bba4b93ec84f7bfae889f4fb1f800e2a7e7067db68f6f790,3b127c8abb4f26e57b34af81,2145524,2151123,,,,,,,,
30172,cdea3ee0dc34c064167a0733a2b72c39d883aee07eb0446f3adae722fafd,3b127c8abb4f26e57b34af81,2146006,2146430,,,,,,,,
30477,b196dd20fe0aaf1985ec594fc080f8ef5467df7c92476eec65635a4bc5ab,3b127c8abb4f26e57b34af81,2121244,2132364,,,,,,,,
30478,0207f7e2e1d75b08fdf6f2657c7b8b4bfd59259b138c7c0c177cdbb2ad4d,3b127c8abb4f26e57b34af81,2127046,2156309,,,,,,,,
30479,ce282a9e24a9180c1332664369a1ccd7cd0b66159d993367d8204b439e27,3b127c8abb4f26e57b34af81,2128340,2182713,,,,,,,,
30480,f545219137b1ae495d93effa77fc59982e892c38de119c46b73aa569d33f,3b127c8abb4f26e57b34af81,2129271,2131842,,,,,,,,
30481,4b19d2faefd60dbe8af774320c29efc21e19ae81da91507ab8860b189596,3b127c8abb4f26e57b34af81,2132387,2132387,,,,,,,,
30482,82de5f557163c89af08f164daf2c05e717d90da63410c8d961b3d44781d0,3b127c8abb4f26e57b34af81,2132437,2132437,,,,,,,,
30483,7f6048ed40a42d8a76b119ae0bd985b9cac9fbfba3df2db895fbdfafaad3,3b127c8abb4f26e57b34af81,2132908,2132908,,,,,,,,
30484,629bba66d40d84afaa0764096fefb654765d557bead8d19a0b2c6f54e8af,3b127c8abb4f26e57b34af81,2132948,2132948,,,,,,,,
30485,c3d17c09283217e34c4bdcb5552a790edcec355765da38b1968894385512,3b127c8abb4f26e57b34af81,2133048,2133056,,,,,,,,
30486,02c56e7c35e87fac2f2e704bb574e195ba089f961c9c36fc0505e90a0189,3b127c8abb4f26e57b34af81,2133288,2133294,,,,,,,,
30487,9c7c31eab68cbf7e0f1cebc4b589920a28f96a4c9f39b01f9c069311ea92,3b127c8abb4f26e57b34af81,2133328,2133329,,,,,,,,
30488,6412499b32479261f1abb23875aa17e637f914636d7d7583f3da614f4ac1,3b127c8abb4f26e57b34af81,2133419,2133420,,,,,,,,
30489,77d34429022e0e277417f055e973aa3a35fcc29e073ada37168f7ed93f40,3b127c8abb4f26e57b34af81,2143474,2143908,,,,,,,,
30490,03af6c72e0f68b24c362e8c9eccb6cd2f0b1ce3da9f80a3ca1e95682916a,3b127c8abb4f26e57b34af81,2143551,2144268,,,,,,,,
30491,c6635db92ced924d7ceeaa44fe1783153b290892af32534d07319005ed78,3b127c8abb4f26e57b34af81,2144111,2144825,,,,,,,,
30492,93cbc74218d9886041418bce4daffa9b205e224e5b807407c76cd21db34d,3b127c8abb4f26e57b34af81,2146487,2147096,,,,,,,,
30493,f7e3ee4c69dbbef887ef0894845e0ce6ec37daad8a172c9e42026516d2dc,3b127c8abb4f26e57b34af81,2147600,2148213,,,,,,,,
30494,c1489893a2f261ee936c21cb31f16d0bd03ee1d0c18cf10c9e5df0c5475b,3b127c8abb4f26e57b34af81,2156196,2157334,,,,,,,,
30495,020a26200b62d8d76a029656655ad5ba5181d2f1c20d0cf650cf24904fbb,3b127c8abb4f26e57b34af81,2156938,2157504,,,,,,,,
30496,b94aab44cf37221655bd0570a25ce2d62b9a424eedc371d50f96753f7d01,3b127c8abb4f26e57b34af81,2157522,2160004,,,,,,,,
31102,aa5bc9dce5c9e1b2bc8f8ef4bb80406fc79084375108331ee1acaa68bdf5,3b127c8abb4f26e57b34af81,2153857,2154608,,,,,,,,
31103,5601b3dc732ee19cabe8e89e3e96862200c42c67ea6a612eb333c3ebe9da,3b127c8abb4f26e57b34af81,2154639,2154804,,,,,,,,
31104,d0f85808c6aafdecb7971feaacf60126c8bb445714c8fe380dff25fbd898,3b127c8abb4f26e57b34af81,2156478,2156740,,,,,,,,
31105,e013ba990237c4600ca0c50604ce72aef85149cf606cc4a125e0ed8bc66a,3b127c8abb4f26e57b34af81,2157543,2157673,,,,,,,,
31106,a777629235b3572bf363de4172fa8bcb526bd1ad45b8ddd385d91782b623,3b127c8abb4f26e57b34af81,2157814,2157984,,,,,,,,
31534,ec8c7c08f9d95f099c4975e20d1de2e678140a8d5d9309b9e99f9ac9496e,3b127c8abb4f26e57b34af81,2095683,2144879,,,,,,,,
31535,8286446aac66c89be6a7612a304e435928dd4aa9cad8bb6123093d8c0b8d,3b127c8abb4f26e57b34af81,2128029,2141736,,,,,,,,
31536,983e73faa7a925eaf9c1f9825f9df8323857ca35d48b716f57224092c1b6,3b127c8abb4f26e57b34af81,2135154,2139415,,,,,,,,
31537,f30fc3654e79109bbf77ed33c4350bf7effed8eeda4a6adec27547dcdf37,3b127c8abb4f26e57b34af81,2135174,2139524,,,,,,,,
31538,c298d4728b219dfdcf24b65d90a238ede549b86e203c614bbb025cbd3924,3b127c8abb4f26e57b34af81,2139426,2143531,,,,,,,,
31539,30b611c7e7387b0a8220f4c46bfe056de6563de458388adf8301081299a3,3b127c8abb4f26e57b34af81,2139538,2143617,,,,,,,,
31540,cd2962c00aee4e99e41e826dfc5e201e9f4cb109984ba8825e644ed7750f,3b127c8abb4f26e57b34af81,2139809,2141008,,,,,,,,
31541,9f826431581d606b5ec75fae8d321bee5c41b518182f4dabba544e0c549c,3b127c8abb4f26e57b34af81,2141016,2158590,,,,,,,,
31906,f9c0056c7b1a4850cf28c8eb333d8724c8bf1a4eaef38f01819e4a21850a,3b127c8abb4f26e57b34af81,2151034,2151630,,,,,,,,
31907,eeb24d8c5a69efd24f66bc3a0b2c32c23f1dbacb23d668b30616882fcc3e,3b127c8abb4f26e57b34af81,2151135,2152394,,,,,,,,
31909,0ce743171ce66e2506e84e06b90275addf8d5ed4f001d4fa1dd5d848ad92,3b127c8abb4f26e57b34af81,2152279,2153072,,,,,,,,
31910,1cbdc93de067a665de5c084b856a662f031de77c1fa2669ad42247f7f094,3b127c8abb4f26e57b34af81,2153534,2153677,,,,,,,,
32066,b1945ffa752ae307d849a6d6c2f56d1de7a7100b8039a5b413edc680ea29,3b127c8abb4f26e57b34af81,2134293,2143639,,,,,,,,
32098,4588e92382daf39e675042af41836a42cc776ddd77764e6fd198986cc8cb,3b127c8abb4f26e57b34af81,2133791,2134266,,,,,,,,
32142,8ff7f09c207d310064ef073275fb3e2fa73e1418d65700f709a346c1b8ce,3b127c8abb4f26e57b34af81,2141636,2143422,,,,,,,,
32143,6c56e83463295e9262c415e28815846a52d2640dc9e115ca48f253109ccd,3b127c8abb4f26e57b34af81,2156749,2156922,,,,,,,,
32173,26c7ce30c01beb6848ea23e4e9fc2a419b780595ca4054fc86e7ba8f9e5c,3b127c8abb4f26e57b34af81,2140994,2141161,,,,,,,,
32174,03b63a64d7f6541c6fa0507a75470a116e7f52b79de4c35f30dacb0ce07e,3b127c8abb4f26e57b34af81,2143860,2143984,,,,,,,,
32175,2f68b31d3a8f02e47d25afda486538c9b497ef8b55b43ff070c9b35eb97b,3b127c8abb4f26e57b34af81,2145997,2146071,,,,,,,,
32176,fed32ccdd880533285f932ca44557e625a89bd5326fa2a1e1ba3cb459052,3b127c8abb4f26e57b34af81,2147310,2147424,,,,,,,,
32177,57d0790b08451e71d95fce1ed8db49a4f9871b6c7a3f02f20feb49557e1b,3b127c8abb4f26e57b34af81,2152962,2160235,,,,,,,,
32178,887692b546b6345b5679385f9ae6939ec146013a1db8878474f32d89a4ea,3b127c8abb4f26e57b34af81,2158005,2158119,,,,,,,,
32407,1426dd319d530851425faf049f67a46f4c9e1f18ac5d019081f1a9e79b2b,3b127c8abb4f26e57b34af81,2141775,2145992,,,,,,,,
38053,08fe751eebbc0e46d2ed9b3ee31f095422dcdf3b75f710843e9329e1001f,7ffbcd76d50bf789522dba85,2135944,2137890,,,,,,,,
38727,18f5822369ac50bfca3e7227f029adbe0e5be27f1c0f5e50aecfb8d5286e,658925b06edd219011618b42,2156286,2158639,,,,,,,,
38728,41f3e7fb97b1df2ecdbd6abf9c012222a73315591babe784d93e0c557dbb,658925b06edd219011618b42,2156286,2160748,,,,,,,,
39330,1e49106f96e878ac7cb64c1df9e88aca9ca0fc72612a4492b7c2f2c01426,8a2356f3c9745284d58c17d2,2131103,2206542,,,,,,,,
39331,5ee9a90ff0c646a000e32c91cccd3eee49aea35c1ee9f7646c6744c46e43,8a2356f3c9745284d58c17d2,2131134,2206539,,,,,,,,
40482,9c7388c023a2a35125bb99ebcfb3aac14c1c80b47ae0825d4d48fa08f151,c845ac4eed471c830617ab9a,2156286,2159051,,,,,,,,
41524,08ebb4f54f6be01f4d93a1619e6b0794de6f2e9c48497ec22ed69a3b2f72,f627d15bd3308e10ff8a46c0,2118635,2136122,,,,,,,,
41588,8194642ca74ee519c39e7436814f7270cb375d99185c64c4863fa245c6d4,f627d15bd3308e10ff8a46c0,2158045,2162430,,,,,,,,
41949,db37cefe42602f8604d09e5eb04b1ca1b6aa30b016da621fdf68fa303081,6fc7101ca4578e63eb246046,2098135,2177614,,,,,,,,
42529,9f2acf8effd2398245093222275d09014dc4ce3d77e208c0890368083523,017793e4040223dbfa1a4976,2097927,2193304,,,,,,,,
44125,e66e34d7dbf9360953e1f7cc3002ed68fbf70f0df0f0788aaad7158f4f2c,21819c550ee76d3426019b90,2132436,2132940,,,,,,,,
45089,f14e7e623dcbb419847b4fa2747164ef7e5b270a11bdb7a4af3b38c867e7,f4828759e01d86fd0b55ec4b,2134511,2136127,,,,,,,,
45187,5127caaa04895a4d2a0b9027f557b053d2b6fe720393ae3773c2f1207d57,f4828759e01d86fd0b55ec4b,2144332,2144552,,,,,,,,
45326,18aaf5e529381dfc10ce73567e8871424bdf8eb2dd1ef0a256824c073b56,f4828759e01d86fd0b55ec4b,2142938,2165763,,,,,,,,
45342,0fbbf719a5c510ee1ed1c12be4795b0ad7e8cae489513b78a282e2aceeca,f4828759e01d86fd0b55ec4b,2134191,2300748,,,,,,,,
45378,a172211b1de74a4a4b91d6c337defeb44d1cbc969311324c3ffa2e3ec4f6,f4828759e01d86fd0b55ec4b,2104885,2138950,,,,,,,,
45520,b52b058060c1514ebadce7e313e457aa4f86b1ab7cad5a007dcf50206975,f4828759e01d86fd0b55ec4b,2128339,2182707,,,,,,,,
45609,f00ac7260d54e28de6636ad5123cedbb4547acda4cf79fd4232fc22ab312,f4828759e01d86fd0b55ec4b,2157844,2296618,,,,,,,,
45672,3b0b11b08121965847eff63d7e6ce05a75e22f01a3c14ae838abff3d5cb4,f4828759e01d86fd0b55ec4b,2106708,2169684,,,,,,,,
45673,003f6f94e960df819f6415958e7f7be235f4c6a6ad0bb322146c87c43d0e,f4828759e01d86fd0b55ec4b,2136647,2205763,,,,,,,,
45674,f6ca39636c51619cd7b6f033966e60b1a12d7d7b35aefe615904d9d66fb6,f4828759e01d86fd0b55ec4b,2144563,2144695,,,,,,,,
45675,02158f51a371bd81327338e41e0b5c0cd89d4da17e45251e0ca9394b00b4,f4828759e01d86fd0b55ec4b,2148965,2149005,,,,,,,,
45676,3808b74e11bfe26185479cdaa5247443f62be90f2e58d05d7d77e3fa0a5b,f4828759e01d86fd0b55ec4b,2153204,2154125,,,,,,,,
48089,6900ba0a4297d8a9dfe70259770887c6ced59a486f74844ac1f82eefb649,047b3b114e3a7149f5debddc,2127988,2165009,,,,,,,,
48124,edbe62b61344d268dac82f2a5cef70280b5c0442cb0cb0e346f480f6aea3,047b3b114e3a7149f5debddc,2154839,2155087,,,,,,,,
48353,f25bf28ad4fe287712107e65f9d21e39ff762df8377f089dea8eccb1ee99,047b3b114e3a7149f5debddc,2153012,2153563,,,,,,,,
50470,a08f230adf2928e15da26a3e73ccdc18c728ed1186bfa9bf1ec2ac2af3f1,86019602c79b32e44732565b,2134512,2136120,,,,,,,,
50569,beff2cfdef1198f42c7f20a9d52062733b6725c729e63b42d85f0d4c686a,86019602c79b32e44732565b,2154850,2165599,,,,,,,,
50632,d1ad29355bb4e9145f45096aab130226fc0edf49fe60e068bc5e5a522201,86019602c79b32e44732565b,2143088,2143193,,,,,,,,
50633,a5f8be72c2b012506645566682e584b46788e6ab70d63b9703beedcbeded,86019602c79b32e44732565b,2143700,2143806,,,,,,,,
50850,dd4aef7e865fa91f97c5963989a24368efed20c5a8c2164e06a2fb500b30,86019602c79b32e44732565b,2146848,2148350,,,,,,,,
50931,8a4cdbbf27a4357ba4343dce9cfe71eeb74e6bf8df8a4ef6fb5f19db4b5c,86019602c79b32e44732565b,2127859,2140647,,,,,,,,
51093,f80dae481d4c2ab1fcee0eb6068ffa263f5927c38524c1395217fe12c85a,86019602c79b32e44732565b,2138191,2138878,,,,,,,,
51094,b9ad6ca0d9d5d83190ab0065b4d4549e4ab30a404c23d04bbf628ef775d5,86019602c79b32e44732565b,2139375,2140181,,,,,,,,
51095,a6e49a318267a37a620a7a747d061ca24b2c60477a9c38c8460c30362236,86019602c79b32e44732565b,2153013,2153391,,,,,,,,
51259,50f3c290377eb823051b776a96c4851ba9bb5bd6e5953aaae2304d0c277f,86019602c79b32e44732565b,2109015,2138532,,,,,,,,
54632,44a810e3ca51af6f0415818267021b6ac469d9bc97738eb42bbbbcf569e7,7478efc939123410153ec7be,2119981,2135914,,,,,,,,
54645,8cf4bdf5ae630d8020d048a0a3f9c4b4eb1fe7bf767fe222d999c6da33eb,7478efc939123410153ec7be,2134511,2136166,,,,,,,,
54747,e57cf5375cd594f33c2cf24aed219af5ec7e951d311fc4ea23f876c055ef,7478efc939123410153ec7be,2144562,2172396,,,,,,,,
54875,426a64d43539d8df0ba3b647257a55b7a59d64661487832566619be874dd,7478efc939123410153ec7be,2127107,2178047,,,,,,,,
54911,43112a5eea02e768f2a6a676cbbc2caaf7abfe199fc61feaff0fa0643911,7478efc939123410153ec7be,2117984,2163895,,,,,,,,
54920,931fed2bbcf93916b6a44fe30925d6c14d0721f1f91ad0f28ff3cd29c856,7478efc939123410153ec7be,2138100,2138628,,,,,,,,
55215,1568d2e6fc966bbf6d9af04920b4d4b11a820f5cf426c01ab001cfab40f4,7478efc939123410153ec7be,2138191,2139111,,,,,,,,
55216,d9b3424eef56251a97c217ad38dbfe3a6edc0a895386844158ee352079bc,7478efc939123410153ec7be,2138673,2143486,,,,,,,,
58665,d16c09de19791b684d9ace7e3358091fe684cb4f9e498ceabcc4c721503c,ab0b0a0c35c8cc5e6b7a313c,2154208,2154287,,,,,,,,
58687,20276d42cceb831b4fc5be5ccb0dce96b9513e8712036d80b2226f7a9a58,ab0b0a0c35c8cc5e6b7a313c,2142940,2165763,,,,,,,,
58700,a02dc12619694b3683cd83e5c8f72512d1a6b0ee3d38ba46da922754106e,ab0b0a0c35c8cc5e6b7a313c,2134193,2350584,,,,,,,,
58721,e1dee6c4e061650929ec5fb736123535817ea1ba61481c16c6583eeb789b,ab0b0a0c35c8cc5e6b7a313c,2151346,2153381,,,,,,,,
58751,3a7d3893e09b817b7da05fd3e57d9ac72e6b2f11d4487fb244cc65ef4d83,ab0b0a0c35c8cc5e6b7a313c,2135095,2157084,,,,,,,,
58780,2b5bdb7c6e8ed90335921cd861238eeb3ba7b8ac364d86e14713538d8fcf,ab0b0a0c35c8cc5e6b7a313c,2124621,2145631,,,,,,,,
58781,e807625fb1c92cbe5326135205845da7ec468557d86e6a8055ced7f776e0,ab0b0a0c35c8cc5e6b7a313c,2128343,2182708,,,,,,,,
58782,3cc4e7c3327813190d0d3e4fbccf463ba6a68122f9c5674339dc9fa024fb,ab0b0a0c35c8cc5e6b7a313c,2130354,2133382,,,,,,,,
58783,5e957f41b0538cb3d57bebeaa5d78af494015fb3d41ead5d28c2f6a0cce5,ab0b0a0c35c8cc5e6b7a313c,2134053,2137606,,,,,,,,
58784,4dcc853950ca64b7738726767a185f1e5cbf66e74067a6a8175131d234a6,ab0b0a0c35c8cc5e6b7a313c,2138124,2142488,,,,,,,,
58785,f13e614418943afa827f9c5ffef8993482098538e4f03a0dc86f612d99a4,ab0b0a0c35c8cc5e6b7a313c,2153927,2154096,,,,,,,,
58786,4f87107c01c8e2531d0488bb525d73ac0eab4c4c8264d006ebb1aa29d6af,ab0b0a0c35c8cc5e6b7a313c,2157633,2160501,,,,,,,,
58879,22b2a583fbb34d84ad70b9cb9885ff80dd3c58f6f3b392412b5d5e2b1fd2,ab0b0a0c35c8cc5e6b7a313c,2133031,2133606,,,,,,,,
58880,f57b27deabbf8d900c3b4beb884585be37f164afbebe5c8f6328c28881d2,ab0b0a0c35c8cc5e6b7a313c,2149227,2150929,,,,,,,,
58881,241b9657c75c7d79e9210e93d22fe8d3f9a1af2fc103203b6f2f7e0d9a67,ab0b0a0c35c8cc5e6b7a313c,2152330,2156961,,,,,,,,
58882,c4b324daf076710da535ecfe75170e8d4f562129fe7cd4e9788c14cbb11b,ab0b0a0c35c8cc5e6b7a313c,2157815,2158053,,,,,,,,
58946,8f54e78990b48101212954609e003cf16b2f4b56ad83ea8466f689c7af8e,ab0b0a0c35c8cc5e6b7a313c,2126446,2144271,,,,,,,,
58947,f4eef34841e1b34a4fe2279eb3606025817c035a33bdb646488be0586744,ab0b0a0c35c8cc5e6b7a313c,2133973,2134970,,,,,,,,
58948,685ff372e4dc1964fff8b81a6dde840dfa47003e644c63d4eb117746ca10,ab0b0a0c35c8cc5e6b7a313c,2133993,2134979,,,,,,,,
58949,11aabf8fdc20443f30b7ca739363035084a000f6c4184f0fd7f2bf2a38b2,ab0b0a0c35c8cc5e6b7a313c,2136779,2142399,,,,,,,,
58981,6e66af7bd33e5184d7bd8df1a65faa17f0eb133df32f7e9465f73e041d64,ab0b0a0c35c8cc5e6b7a313c,2149748,2152178,,,,,,,,
58982,03f849c24b8bbfb529b52cbe94512abd6f494ad3307482d6159a06031eab,ab0b0a0c35c8cc5e6b7a313c,2151316,2179721,,,,,,,,
59015,dcd663f102b3caf072155194d4022c3fdd38df9152a8c731e598b6c934bc,ab0b0a0c35c8cc5e6b7a313c,2123339,2252156,,,,,,,,
61697,3bd2eadb06c51d40e4c0ba30b7d4096c99c487082808c94948e5a2177a33,d11f253a9d15ccc38f8df606,2154719,2155364,,,,,,,,
61824,edc6ca3bd04f51ebfce03e1d36c27654654fd65605fb53a4e2fcc097971e,d11f253a9d15ccc38f8df606,2127828,2139741,,,,,,,,
61914,bc457493c3a95871260efb37fd841d265ebd6b2c28eba26178ca745d8a84,d11f253a9d15ccc38f8df606,2153012,2153577,,,,,,,,
62088,a3946d66702f53264b7df3d0d95c3982c852a84db561bf3a34b3243eb3fe,d11f253a9d15ccc38f8df606,2090791,2132948,,,,,,,,
64382,adbdd83179e2988a1ccfff7b7703c5dc59b3cd0c699572d4428687b15247,f7463287bb20a802d3054f5f,2134193,2294139,,,,,,,,
64796,999fcbdb580294ff99f5637e7abafc5fac65f04a6531e354caa6bdfa155b,f7463287bb20a802d3054f5f,2106708,2169690,,,,,,,,
68347,3e4376fec5ecc17b4255ba8352237b799892510d1e327c92fa4ad777c0fd,40fd6adce4fc460cb21f5224,2154718,2155471,,,,,,,,
68410,f1e96589bd01fb0e7fd67e18382ab87de0c146150820d438c2d776b9eb0b,40fd6adce4fc460cb21f5224,2147410,2151108,,,,,,,,
68435,3205b2f76d41f8e2c7c0b9bc995c552c6a337f629e2b23ce0ba5f9ed4e53,40fd6adce4fc460cb21f5224,2127768,2133112,,,,,,,,
68455,a190fe6c7f75f927cd09b933d7f56f37b42751aeda3050335afcb007938a,40fd6adce4fc460cb21f5224,2127828,2138786,,,,,,,,
68560,68ebd60276fe2bb88df7d3209bdfc27d1cdc98d3d401075224920ea4f91a,40fd6adce4fc460cb21f5224,2106743,2169683,,,,,,,,
68561,0c5bfa6f6d70701e00cf514b658b498cc8ef9344e0b9c44127bf70f8b8cd,40fd6adce4fc460cb21f5224,2153012,2153588,,,,,,,,
70378,28a39f3c91296a8bd51534d0722242cc4764e99f47f8710d7369cb1c81af,5236502e46b3fe5734587b68,2127988,2165008,,,,,,,,
70540,607a7d94ebff01bdf2602cdcd4755cadf2c322502d1afc29262c0edfe48d,5236502e46b3fe5734587b68,2128339,2182715,,,,,,,,
72322,7dc49359ebc8ce459791b270c2d44268f7a13b968b91dcbf22911383e56c,d1e7b9b2ead5146c9e81d4bd,2150699,2150742,,,,,,,,
72323,b3cfb2e66cbcd33828c07cb6331cb770a2b92bc15fb19369a3875091be79,d1e7b9b2ead5146c9e81d4bd,2152176,2152612,,,,,,,,
72328,54aa9792e5b31e250698d71f152bbe1e89607eb255c5f3748a87a9f89b84,d1e7b9b2ead5146c9e81d4bd,2150971,2151697,,,,,,,,
72347,859caec1e083f83755793519205de24b4a9ea40a8d807d59a23a8fd0ab1d,d1e7b9b2ead5146c9e81d4bd,2154573,2157012,,,,,,,,
72503,9e4f5b72bc99e96511ebda8bf1a8f2ba59ddc6fa7c83459c1afadc98cff5,d1e7b9b2ead5146c9e81d4bd,2154839,2155159,,,,,,,,
72511,2df1d274055da6e1f90366d5498040b71c67747caf00e178be0c7efd8f06,d1e7b9b2ead5146c9e81d4bd,2138269,2138419,,,,,,,,
72512,b61db236b9359515f64d78427daca3893ae7adb993f0b20849d6103faa6b,d1e7b9b2ead5146c9e81d4bd,2151145,2153902,,,,,,,,
72531,e867750b1838083c214988ec63d2793d23c9b9efbbfccf9fdfba929e2c24,d1e7b9b2ead5146c9e81d4bd,2154663,2158458,,,,,,,,
72532,1bfc362b4d4ec9509bcce9342162fe5985b8c4ceb7ac451f0616f2cd5028,d1e7b9b2ead5146c9e81d4bd,2154721,2160767,,,,,,,,
72594,a5519bd884a3fa650c1728f18456622b605baea0b1eb4e4ee5ca6da26f01,d1e7b9b2ead5146c9e81d4bd,2128098,2137404,,,,,,,,
72595,ff78a09b9c58ed0fe05b14e9198c9f73c02052d8024fcb33fb4e2bc06551,d1e7b9b2ead5146c9e81d4bd,2128097,2133410,,,,,,,,
72626,c2c04527c9982db71f7f474df45380b0fd0fbba575ad117d80bf462b1893,d1e7b9b2ead5146c9e81d4bd,2155423,2156869,,,,,,,,
72627,dd1a58586cb8111efb0b48d8346e83c7ede1ef0e364356f38f20705f24e9,d1e7b9b2ead5146c9e81d4bd,2157663,2158442,,,,,,,,
72837,37fe1ffe7ea8f3bf209d3fecf1e702fcc7868a4d96f40af4062cf68d7c11,d1e7b9b2ead5146c9e81d4bd,2134080,2135103,,,,,,,,
72838,9b41bb2e628ea074102349f528b3af4d2acc2ab692be6ef62a4fccbedac6,d1e7b9b2ead5146c9e81d4bd,2134079,2135120,,,,,,,,
72839,8b1df0ca08523203528f1e27b31efab4c4b143610466c5b5ad0b27925be7,d1e7b9b2ead5146c9e81d4bd,2134079,2135100,,,,,,,,
72840,ce836bebe42e93ad113fe2b70ccc17ab7db727e8a2f1bbeafb78868f8ad9,d1e7b9b2ead5146c9e81d4bd,2134080,2135394,,,,,,,,
72841,fac7ff9f2869be0ec4e92c023378afea23f5b481d8d9f3ea22c3b52ee3e0,d1e7b9b2ead5146c9e81d4bd,2134080,2135113,,,,,,,,
72842,703874a75c6a68fb5e97e7b6fcf924d822dcf6dc1539a9dedb78864510f9,d1e7b9b2ead5146c9e81d4bd,2134079,2135090,,,,,,,,
72843,415e49e0c395dc15bd95cabeab5ce7976d2a4c2597fd87cf1f579449c807,d1e7b9b2ead5146c9e81d4bd,2137085,2144694,,,,,,,,
72844,9d0e34c863e6cd088bc54fac526bf7a2699d33213597c4cc12612e76210f,d1e7b9b2ead5146c9e81d4bd,2137084,2144663,,,,,,,,
72845,049af3cf334ffaa547e34e07707c68bed171ceec9bd8eeff6ef88666853d,d1e7b9b2ead5146c9e81d4bd,2137083,2144579,,,,,,,,
72846,ee7bff809a7fb3f5354014eb6e8866b785a3b5d8f509409b6ada7875f3a3,d1e7b9b2ead5146c9e81d4bd,2137110,2144613,,,,,,,,
72978,3b3b6923f734ebe5e2a8ceba05eaf706c648fa8003f5058bd2041109e14e,d1e7b9b2ead5146c9e81d4bd,2150971,2151698,,,,,,,,
74756,11bc57ad0feef608dfb8f2b6e8cb3e40a5ce8bb965c3a089379b2696e445,6ceff750507f08f5793a776e,2150699,2150870,,,,,,,,
74757,ecb09f654d6c09aef9f37f3a1757a9145e5f96a91cbe15b4b6d401843f12,6ceff750507f08f5793a776e,2152175,2152560,,,,,,,,
74963,adb8a695ff2ecd66e03980630dcd066f6f37015dd7e50232077efa07f15d,6ceff750507f08f5793a776e,2154719,2154996,,,,,,,,
74978,47007465cc6fa999f4ae92d3136acdc18e8242d76ffdd52598a10460420f,6ceff750507f08f5793a776e,2138272,2138409,,,,,,,,
74979,5654246bccc918539feb8e40fc2f5df11f9457af55981dd3473740f53aad,6ceff750507f08f5793a776e,2157592,2175325,,,,,,,,
75074,3cd9b203c84fb69044c01da4bcdadd9825c6897a49c52f86278220d45d91,6ceff750507f08f5793a776e,2141710,2145900,,,,,,,,
75093,072eac0687eb83fd8fa47a66dca061388cfb32f31f9a7872768653fff567,6ceff750507f08f5793a776e,2127828,2142117,,,,,,,,
75204,ce356d3250cbc7b5374f97f0d4ea7b7ae3211d257ba2f2a9b80c23e6c67b,6ceff750507f08f5793a776e,2153012,2153575,,,,,,,,
75336,acea5f94f8e8cd000d7fa9879dc6827e8e5e601419409ec769018760e6ff,6ceff750507f08f5793a776e,2136482,2145361,,,,,,,,
75337,779eb6d9351dcf2d2c76e8ebd69832929ccd24baed27a15a7210cdf9d562,6ceff750507f08f5793a776e,2136482,2145364,,,,,,,,
75338,77c02228cda930c2bdc7bf4d4003a7cf8f803a0ace8867f8ee8d686eebad,6ceff750507f08f5793a776e,2136513,2145396,,,,,,,,
75339,05bc8443eec1ef036d41acc87bd1a95f5f325fc7f910e1ca65b599b90ff8,6ceff750507f08f5793a776e,2136539,2145298,,,,,,,,
